source_url,upper_item,image,image_path,link,item,product_list_code,name
https://proquinorte.myshopify.com/pages/frascos-botellas,frascos-botellas,https://39896041.servicio-online.net/Fotos/menu/Vidrio/frascos%20botella/Frascos%20ISO.jpg,C:\images\120101.jpg,https://proquinorte.myshopify.com/collections/120101,,120101,"
Frascos ISO
"
https://proquinorte.myshopify.com/pages/frascos-botellas,frascos-botellas,https://39896041.servicio-online.net/Fotos/menu/Vidrio/frascos%20botella/Con%20boca%20roscada.jpg,C:\images\120102.jpg,https://proquinorte.myshopify.com/collections/120102,,120102,"
Con boca roscada
"
https://proquinorte.myshopify.com/pages/frascos-botellas,frascos-botellas,https://39896041.servicio-online.net/Fotos/menu/Vidrio/frascos%20botella/Con%20boca%20esmerilada.jpg,C:\images\120103.jpg,https://proquinorte.myshopify.com/collections/120103,,120103,"
Con boca esmerilada
"
https://proquinorte.myshopify.com/pages/frascos-botellas,frascos-botellas,https://39896041.servicio-online.net/Fotos/menu/Vidrio/frascos%20botella/Otros%20frascos.jpg,C:\images\120104.jpg,https://proquinorte.myshopify.com/collections/120104,,120104,"
Otros frascos
"
https://proquinorte.myshopify.com/pages/frascos-botellas,frascos-botellas,https://39896041.servicio-online.net/Fotos/menu/Vidrio/frascos%20botella/Accesorios.jpg,C:\images\120105.jpg,https://proquinorte.myshopify.com/collections/120105,,120105,"
Accesorios
"
https://proquinorte.myshopify.com/pages/frascos-botellas,frascos-botellas,https://39896041.servicio-online.net/Fotos/menu/Vidrio/frascos%20botella/Frasco%20seguridad.png,C:\images\120106.jpg,https://proquinorte.myshopify.com/collections/120106,,120106,"
Frasco seguridad
"
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Matraces.jpg,C:\images\matraces-vidrio.jpg,https://proquinorte.myshopify.com/pages/matraces-vidrio,matraces-vidrio,,Matraces
https://proquinorte.myshopify.com/pages/matraces-vidrio,matraces-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Matraces/vErlenmeyer.jpg,C:\images\120201.jpg,https://proquinorte.myshopify.com/collections/120201,,120201,"
Erlenmeyer
"
https://proquinorte.myshopify.com/pages/matraces-vidrio,matraces-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Matraces/vKitasato.jpg,C:\images\120202.jpg,https://proquinorte.myshopify.com/collections/120202,,120202,"
Kitasato
"
https://proquinorte.myshopify.com/pages/matraces-vidrio,matraces-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Matraces/vFondo%20plano.jpg,C:\images\120203.jpg,https://proquinorte.myshopify.com/collections/120203,,120203,"
Fondo plano
"
https://proquinorte.myshopify.com/pages/matraces-vidrio,matraces-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Matraces/vFondo%20redondo.jpg,C:\images\120204.jpg,https://proquinorte.myshopify.com/collections/120204,,120204,"
Fondo redondo
"
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Tubos.jpg,C:\images\120300.jpg,https://proquinorte.myshopify.com/collections/120300,,120300,Tubos de ensayo
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Material.jpg,C:\images\material-volumetrico.jpg,https://proquinorte.myshopify.com/pages/material-volumetrico,material-volumetrico,,Material volumétrico
https://proquinorte.myshopify.com/pages/material-volumetrico,material-volumetrico,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Material%20volum%C3%A9trico/Buretas.jpg,C:\images\120401.jpg,https://proquinorte.myshopify.com/collections/120401,,120401,"
Buretas
"
https://proquinorte.myshopify.com/pages/material-volumetrico,material-volumetrico,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Material%20volum%C3%A9trico/Conos%20IMHOFF.jpg,C:\images\120402.jpg,https://proquinorte.myshopify.com/collections/120402,,120402,"
Conos IMHOFF
"
https://proquinorte.myshopify.com/pages/material-volumetrico,material-volumetrico,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Material%20volum%C3%A9trico/Matraces%20aforados.jpg,C:\images\120403.jpg,https://proquinorte.myshopify.com/collections/120403,,120403,"
Matraces aforados
"
https://proquinorte.myshopify.com/pages/material-volumetrico,material-volumetrico,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Material%20volum%C3%A9trico/Pipetas%20aforadas.jpg,C:\images\120404.jpg,https://proquinorte.myshopify.com/collections/120404,,120404,"
Pipetas aforadas
"
https://proquinorte.myshopify.com/pages/material-volumetrico,material-volumetrico,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Material%20volum%C3%A9trico/Pipetas%20graduadas.jpg,C:\images\120405.jpg,https://proquinorte.myshopify.com/collections/120405,,120405,"
Pipetas graduadas
"
https://proquinorte.myshopify.com/pages/material-volumetrico,material-volumetrico,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Material%20volum%C3%A9trico/Probetas.jpg,C:\images\120406.jpg,https://proquinorte.myshopify.com/collections/120406,,120406,"
Probetas
"
https://proquinorte.myshopify.com/pages/material-volumetrico,material-volumetrico,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Material%20volum%C3%A9trico/Jarras.jpg,C:\images\120407.jpg,https://proquinorte.myshopify.com/collections/120407,,120407,"
Jarras
"
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Vaso.jpg,C:\images\vaso-de-precipitados.jpg,https://proquinorte.myshopify.com/pages/vaso-de-precipitados,vaso-de-precipitados,,Vasos precipitados
https://proquinorte.myshopify.com/pages/vaso-de-precipitados,vaso-de-precipitados,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Vaso%20de%20precipitados/Forma%20C%C3%B3nica.jpg,C:\images\120503.jpg,https://proquinorte.myshopify.com/collections/120503,,120503,Forma cónica
https://proquinorte.myshopify.com/pages/vaso-de-precipitados,vaso-de-precipitados,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Vaso%20de%20precipitados/Forma%20Baja.jpg,C:\images\120502.jpg,https://proquinorte.myshopify.com/collections/120502,,120502,Forma baja
https://proquinorte.myshopify.com/pages/vaso-de-precipitados,vaso-de-precipitados,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Vaso%20de%20precipitados/Forma%20Alta.jpg,C:\images\120501.jpg,https://proquinorte.myshopify.com/collections/120501,,120501,Forma alta
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Crisoles.jpg,C:\images\120600.jpg,https://proquinorte.myshopify.com/collections/120600,,120600,Crisoles
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Butirometros.jpg,C:\images\120700.jpg,https://proquinorte.myshopify.com/collections/120700,,120700,Butirómetros
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Desecadores.jpg,C:\images\desecadores.jpg,https://proquinorte.myshopify.com/pages/desecadores,desecadores,,Desecadores
https://proquinorte.myshopify.com/pages/desecadores,desecadores,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Desecadores/Desecadores%20de%20vidrio.jpg,C:\images\120801.jpg,https://proquinorte.myshopify.com/collections/120801,,120801,"
Desecadores de vidrio
"
https://proquinorte.myshopify.com/pages/desecadores,desecadores,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Desecadores/Accesorios%20para%20desecadores.jpg,C:\images\120802.jpg,https://proquinorte.myshopify.com/collections/120802,,120802,"
Accesorios para desecadores
"
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Embudos.jpg,C:\images\embudos-vidrio.jpg,https://proquinorte.myshopify.com/pages/embudos-vidrio,embudos-vidrio,,Embudos
https://proquinorte.myshopify.com/pages/embudos-vidrio,embudos-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Embudos/Embudos%20de%20vidrio%20de%20borosilicato.jpg,C:\images\120901.jpg,https://proquinorte.myshopify.com/collections/120901,,120901,"
Embudos de vidrio de borosilicato
"
https://proquinorte.myshopify.com/pages/embudos-vidrio,embudos-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Embudos/Embudos%20de%20vidrio%20Pyrex.jpg,C:\images\120902.jpg,https://proquinorte.myshopify.com/collections/120902,,120902,"
Embudos de vidrio Pyrex
"
https://proquinorte.myshopify.com/pages/embudos-vidrio,embudos-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Embudos/Embudos%20de%20polvo.jpg,C:\images\120903.jpg,https://proquinorte.myshopify.com/collections/120903,,120903,"
Embudos de polvo
"
https://proquinorte.myshopify.com/pages/embudos-vidrio,embudos-vidrio,"https://39896041.servicio-online.net/Fotos/menu/Vidrio/Embudos/Embudo%20de%20vidrio%20de%20borosilicato,%20%C3%A1ngulo%20de%2060.jpg",C:\images\120904.jpg,https://proquinorte.myshopify.com/collections/120904,,120904,"
Embudo de vidrio de borosilicato, ángulo de 60
"
https://proquinorte.myshopify.com/pages/embudos-vidrio,embudos-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Embudos/Otros%20embudos.jpg,C:\images\120905.jpg,https://proquinorte.myshopify.com/collections/120905,,120905,"
Otros embudos
"
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Morteros.jpg,C:\images\121000.jpg,https://proquinorte.myshopify.com/collections/121000,,121000,Morteros
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Tubos.jpg,C:\images\121200.jpg,https://proquinorte.myshopify.com/collections/121200,,121200,Tubos
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/viales.jpg,C:\images\121300.jpg,https://proquinorte.myshopify.com/collections/121300,,121300,Viales
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/barras.jpg,C:\images\121400.jpg,https://proquinorte.myshopify.com/collections/121400,,121400,Barras
https://proquinorte.myshopify.com/pages/vidrio,vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Otros.jpg,C:\images\otros-consumibles-de-vidrio.jpg,https://proquinorte.myshopify.com/pages/otros-consumibles-de-vidrio,otros-consumibles-de-vidrio,,Otros consumibles de vidrio
https://proquinorte.myshopify.com/pages/otros-consumibles-de-vidrio,otros-consumibles-de-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Otros%20consumibles%20de%20vidrio/Cristalizadores.jpg,C:\images\121101.jpg,https://proquinorte.myshopify.com/collections/121101,,121101,"
Cristalizadores
"
https://proquinorte.myshopify.com/pages/otros-consumibles-de-vidrio,otros-consumibles-de-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Otros%20consumibles%20de%20vidrio/Soportes%20para%20filtraci%C3%B3n.jpg,C:\images\121102.jpg,https://proquinorte.myshopify.com/collections/121102,,121102,"
Soportes para filtración
"
https://proquinorte.myshopify.com/pages/otros-consumibles-de-vidrio,otros-consumibles-de-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Otros%20consumibles%20de%20vidrio/Vidrios%20esmerilado.jpg,C:\images\121103.jpg,https://proquinorte.myshopify.com/collections/121103,,121103,"
Vidrio esmerilado
"
https://proquinorte.myshopify.com/pages/otros-consumibles-de-vidrio,otros-consumibles-de-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Otros%20consumibles%20de%20vidrio/Equipos%20de%20vidrio.jpg,C:\images\121104.jpg,https://proquinorte.myshopify.com/collections/121104,,121104,"
Equipos de vidrio
"
https://proquinorte.myshopify.com/pages/otros-consumibles-de-vidrio,otros-consumibles-de-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Otros%20consumibles%20de%20vidrio/Adaptadores%20y%20conectores.jpg,C:\images\121105.jpg,https://proquinorte.myshopify.com/collections/121105,,121105,"
Adaptadores y conectores
"
https://proquinorte.myshopify.com/pages/otros-consumibles-de-vidrio,otros-consumibles-de-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Otros%20consumibles%20de%20vidrio/Cubetas%20y%20bandejas.png,C:\images\121108.jpg,https://proquinorte.myshopify.com/collections/121108,,121108,"
Cubetas y bandejas
"
https://proquinorte.myshopify.com/pages/otros-consumibles-de-vidrio,otros-consumibles-de-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Otros%20consumibles%20de%20vidrio/C%C3%A1psulas%20de%20evaporaci%C3%B3n.jpg,C:\images\121107.jpg,https://proquinorte.myshopify.com/collections/121107,,121107,"
Cápsulas de evaporación
"
https://proquinorte.myshopify.com/pages/otros-consumibles-de-vidrio,otros-consumibles-de-vidrio,https://39896041.servicio-online.net/Fotos/menu/Vidrio/Otros%20consumibles%20de%20vidrio/Otros.jpg,C:\images\121106.jpg,https://proquinorte.myshopify.com/collections/121106,,121106,"
Otros
"
https://www.proquinorte.com/pages/catalogo,,https://cdn.shopify.com/s/files/1/0568/3068/9429/files/epis.png?v=1631702485,C:\images\filtracion-1.jpg,https://proquinorte.myshopify.com/pages/filtracion-1,filtracion-1,,"Seguridad EPIS, esterilización y limpieza"
https://proquinorte.myshopify.com/pages/filtracion-1,filtracion-1,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Guantes.jpg",C:\images\guantes.jpg,https://proquinorte.myshopify.com/pages/guantes,guantes,,Guantes
https://proquinorte.myshopify.com/pages/guantes,guantes,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Guantes/Nitrilo.jpg",C:\images\130101.jpg,https://proquinorte.myshopify.com/collections/130101,,130101,Nitrilo
https://proquinorte.myshopify.com/pages/guantes,guantes,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Guantes/latex.jpg",C:\images\130102.jpg,https://proquinorte.myshopify.com/collections/130102,,130102,Látex
https://proquinorte.myshopify.com/pages/guantes,guantes,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Guantes/vinilo.jpg",C:\images\130103.jpg,https://proquinorte.myshopify.com/collections/130103,,130103,Vinilo
https://proquinorte.myshopify.com/pages/guantes,guantes,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Guantes/termico.jpg",C:\images\130104.jpg,https://proquinorte.myshopify.com/collections/130104,,130104,Térmicos
https://proquinorte.myshopify.com/pages/guantes,guantes,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Guantes/criogenicpo.jpg",C:\images\130105.jpg,https://proquinorte.myshopify.com/collections/130105,,130105,Criogénicos
https://proquinorte.myshopify.com/pages/guantes,guantes,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Guantes/otros.jpg",C:\images\130106.jpg,https://proquinorte.myshopify.com/collections/130106,,130106,Otros usos
https://proquinorte.myshopify.com/pages/filtracion-1,filtracion-1,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Protecci%C3%B3n.jpg",C:\images\epis.jpg,https://www.proquinorte.com/pages/epis,epis,,Epis
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/delantal.jpg",C:\images\130201.jpg,https://proquinorte.myshopify.com/collections/130201,,130201,Delantales
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/mascarilla.jpeg",C:\images\130202.jpg,https://proquinorte.myshopify.com/collections/130202,,130202,Mascarillas
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/gorro.png",C:\images\130203.jpg,https://proquinorte.myshopify.com/collections/130203,,130203,Gorros
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/cubrezapatos.jpg",C:\images\130204.jpg,https://proquinorte.myshopify.com/collections/130204,,130204,Cubrezapatos
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/manguito.jpg",C:\images\130205.jpg,https://proquinorte.myshopify.com/collections/130205,,130205,Manguitos
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/bata.jpg",C:\images\130206.jpg,https://proquinorte.myshopify.com/collections/130206,,130206,Batas
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/monos.jpg",C:\images\130207.jpg,https://proquinorte.myshopify.com/collections/130207,,130207,Monos
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/proteccion%20cara.jpg",C:\images\130208.jpg,https://proquinorte.myshopify.com/collections/130208,,130208,Protección cara y ojos
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/proteccion%20auditiva.jpg",C:\images\130209.jpg,https://proquinorte.myshopify.com/collections/130209,,130209,Protección auditiva
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/proteccion%20de%20manos.jpg",C:\images\130210.jpg,https://proquinorte.myshopify.com/collections/130210,,130210,Higiene y protección de las manos
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/zuecos.jpg",C:\images\130212.jpg,https://proquinorte.myshopify.com/collections/130212,,130212,Zuecos
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/dispensador.jpg",C:\images\130213.jpg,https://proquinorte.myshopify.com/collections/130213,,130213,Dispensadores de EPIs
https://www.proquinorte.com/pages/epis,epis,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Proteccion%20de%20la%20persona/otros.png",C:\images\130211.jpg,https://proquinorte.myshopify.com/collections/130211,,130211,Otros elementos de protección
https://proquinorte.myshopify.com/pages/filtracion-1,filtracion-1,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion.jpg",C:\images\desinfeccion-y-limpieza.jpg,https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,,Desinfección y limpieza
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/solucion%20descontaminante.jpg",C:\images\130301.jpg,https://proquinorte.myshopify.com/collections/130301,,130301,Soluciones Descontaminantes
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/absorbente%20de%20aceites.jpg",C:\images\130302.jpg,https://proquinorte.myshopify.com/collections/130302,,130302,Absorbente aceites productos químicos
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/desodorante%20autoclave.jpg",C:\images\130303.jpg,https://proquinorte.myshopify.com/collections/130303,,130303,Desodorantes para autoclave
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/cepillos%20escobillones.jpg",C:\images\130304.jpg,https://proquinorte.myshopify.com/collections/130304,,130304,Escobillones - Cepillos
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/detergentes%20desinfectante%20universal.jpg",C:\images\130305.jpg,https://proquinorte.myshopify.com/collections/130305,,130305,Detergentes - desinfectantes universales
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/detergente%20lavavajillas.jpg",C:\images\130306.jpg,https://proquinorte.myshopify.com/collections/130306,,130306,Sales - detergentes para lavavajillas
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/desindectante%20para%20ba%C3%B1o%20e%20incubadora.jpg",C:\images\130307.jpg,https://proquinorte.myshopify.com/collections/130307,,130307,Desinfectantes para baños e incubadores
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/desinfeccion%20de%20instrumental.jpg",C:\images\130308.jpg,https://proquinorte.myshopify.com/collections/130308,,130308,Desinfectantes para instrumental
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/toallitas%20desinfectantes.png",C:\images\130309.jpg,https://proquinorte.myshopify.com/collections/130309,,130309,Toallitas desinfectantes
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/desinfectantes%20para%20superficies.jpg",C:\images\130310.jpg,https://proquinorte.myshopify.com/collections/130310,,130310,Desinfectantes para superficies y suelos
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS%2C%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/papel.jpg,C:\images\130311.jpg,https://proquinorte.myshopify.com/collections/130311,,130311,Papel
https://proquinorte.myshopify.com/pages/desinfeccion-y-limpieza,desinfeccion-y-limpieza,https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS%2C%20esterelizacion%20y%20limpieza/Desinfeccion%20y%20limpieza/Otros.jpg,C:\images\130312.jpg,https://proquinorte.myshopify.com/collections/130312,,130312,otros
https://proquinorte.myshopify.com/pages/filtracion-1,filtracion-1,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Esterilizacion.jpg",C:\images\esterilizacion.jpg,https://proquinorte.myshopify.com/pages/esterilizacion,esterilizacion,,Esterilización
https://proquinorte.myshopify.com/pages/esterilizacion,esterilizacion,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Esterilizacion/indicador%20de%20esterilizacion.jpg",C:\images\130401.jpg,https://proquinorte.myshopify.com/collections/130401,,130401,"
Indicadores de esterilización
"
https://proquinorte.myshopify.com/pages/esterilizacion,esterilizacion,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Esterilizacion/bolsas%20para%20autoclave.jpg",C:\images\130402.jpg,https://proquinorte.myshopify.com/collections/130402,,130402,"
Bolsas para autoclave
"
https://proquinorte.myshopify.com/pages/filtracion-1,filtracion-1,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Almacenamiento.jpg",C:\images\almacenamiento-y-grstion-de-residuos.jpg,https://proquinorte.myshopify.com/pages/almacenamiento-y-grstion-de-residuos,almacenamiento-y-grstion-de-residuos,,Almacenamiento y gestión de residuos
https://proquinorte.myshopify.com/pages/almacenamiento-y-grstion-de-residuos,almacenamiento-y-grstion-de-residuos,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Almacenamiento%20y%20grstyion%20de%20residuos/contenedor.jpg",C:\images\130501.jpg,https://proquinorte.myshopify.com/collections/130501,,130501,"
Contenedores
"
https://proquinorte.myshopify.com/pages/almacenamiento-y-grstion-de-residuos,almacenamiento-y-grstion-de-residuos,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Almacenamiento%20y%20grstyion%20de%20residuos/cajas%20de%20residuos.png",C:\images\130502.jpg,https://proquinorte.myshopify.com/collections/130502,,130502,"
Cajas de residuos
"
https://proquinorte.myshopify.com/pages/filtracion-1,filtracion-1,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/aire.jpg",C:\images\control-de-calidad-del-aire.jpg,https://proquinorte.myshopify.com/pages/control-de-calidad-del-aire,control-de-calidad-del-aire,,  Control de calidad del aire
https://proquinorte.myshopify.com/pages/control-de-calidad-del-aire,control-de-calidad-del-aire,"https://39896041.servicio-online.net/Fotos/menu/Material%20general%20de%20seguridad%20EPIS,%20esterelizacion%20y%20limpieza/Control%20de%20calidad%20del%20aire/control%20registro%20de%20gases.jpg",C:\images\130601.jpg,https://proquinorte.myshopify.com/collections/130601,,130601,"
Detección, Control y Registro de gases / O2 / CO2
"
